Unnamed: 0,Date,Tweet,latitude,longitude,city,sentiment
4755,2022-04-12,Problem many abortions are emergency complications of pregnancies such as tubal and the mother can't travel so mother dies! @PPFA,34.052235,-118.243683,Los Angeles,Negative
4756,2022-04-12,The only thing more American would be the subcontracting of abortion rights.,34.052235,-118.243683,Los Angeles,Neutral
4757,2022-04-12,"Behold, the most American thing ever, the privatization of abortion rights. https://t.co/X70yqPiZ0n",34.052235,-118.243683,Los Angeles,Neutral
4758,2022-04-12,"Republicans are revealing themselves to be religious extremists. They think they have a biblical mandate to totally control human sexuality. That means criminalizing abortion. Hopefully this religious extremism will backfire on them come election time.
#VoteBlueIn2022 https://t.co/fd2MVdi48H",34.052235,-118.243683,Los Angeles,Negative
4759,2022-04-12,@ThePerezHilton The abortion ending has me crying 😭 https://t.co/UYIdiT8vSF,34.052235,-118.243683,Los Angeles,Negative
4760,2022-04-12,Five Texas DAs slam GOP push to criminalize abortion -- and vow they won't prosecute health care decisions https://t.co/MgiQtC1Dsg,34.052235,-118.243683,Los Angeles,Negative
4761,2022-04-12,"@BKMDMAP @ElieNYC Basic excuse = Abortion never specifically mentioned in US Constitution as a right, whereas the right to bare arms is (2nd Amendment.)  In recent SCOTUS rulings, trend is:
(1) fetus given rights of a ""person,"" overriding a  woman's ""person"" rights
(2) guns are individual's right.",34.052235,-118.243683,Los Angeles,Negative
4762,2022-04-12,Why was a #Texas woman charged with murder over an #abortion? https://t.co/g1w6nyO5i2,34.052235,-118.243683,Los Angeles,Negative
4763,2022-04-12,"#chooseLIFE Open SmartNews and read ""Oklahoma Gov. Kevin Stitt signs near-total abortion ban that will take effect in August"" here: https://t.co/aCrbf2awgd 
To read it on the web, tap here: https://t.co/kvccCT3SMF",34.052235,-118.243683,Los Angeles,Neutral
4764,2022-04-12,"@EugeneDaniels2 Come to California, you can get abortion in any area with a high population of black and brown people. They call it reproductive health, but it is actually voluntary genocide. Since Roe v Wade over 23,000,000 black babies have been aborted in the United States.",34.052235,-118.243683,Los Angeles,Negative
4765,2022-04-12,@EarlOfEnough @MayoIsSpicyy Where is retroactive abortion when we need it??,34.052235,-118.243683,Los Angeles,Neutral
4766,2022-04-11,"@davequast @dpakman This is true. My hope would be that well rounded easy, available access to healthcare + reproductive services would decrease the number of unwanted pregnancies. But we shouldn’t count abortions or suggest we need to limit them. That’s not anybody’s place. Just make them available",34.052235,-118.243683,Los Angeles,Neutral
4767,2022-04-11,"@shannonrwatts I think Texas’ anti-abortion law qualifies as extreme 

https://t.co/zq7uULNS8c",34.052235,-118.243683,Los Angeles,Negative
4768,2022-04-11,"Great news !! GOP did nothing whatsoever, to fix the badly flawed energy grid, preferring to be hateful towards women. I don’t understand how voting restrictions and abortion bans are going to keep the electricity going in the next storm in Texas.
#VoteBlueIn2022 https://t.co/Lu0XOeplGD",34.052235,-118.243683,Los Angeles,Negative
4769,2022-04-11,"@darkingenue All these anti-abortion people aren’t right in the head. Yes, I wrote ‘all’.",34.052235,-118.243683,Los Angeles,Negative
4770,2022-04-11,@residentzk7 So I ask a question I become a “you are a walking advertisement for birth control and abortions” and that’s ok. Lol honestly you’re probably some child living with their parents. Your opinion doesn’t actually matter bud :),34.052235,-118.243683,Los Angeles,Negative
4771,2022-04-10,@patriottakes Looks like survivors of failed abortions reunion....,34.052235,-118.243683,Los Angeles,Negative
4772,2022-04-10,"Ok. So the GOP/Q don't want women to get an abortion BUT they support a girl/woman being raped by a male fam member or stranger &amp; she must HAVE the child. BUT when it's time to pass legislation to suprt that young girl/woman to raise the child, they cry socialism &amp; block it. WTH?",34.052235,-118.243683,Los Angeles,Negative
4773,2022-04-10,DA moves to dismiss murder charge against #Texas woman for ‘self-induced abortion’ https://t.co/F41Zn13XIy,34.052235,-118.243683,Los Angeles,Negative
4774,2022-04-10,@AndrewRoseSC And you are irrefutable living proof that not all abortions are successful.,34.052235,-118.243683,Los Angeles,Negative
4775,2022-04-10,"“It is unclear what statute Ms. Herrera is being indicted under.”

This isn’t just semantics, it’s Handmaid’s Tale legislation in action. Misogyny incarnate. #texas 

Woman in Texas Charged With Murder in Connection With ‘Self-Induced Abortion’ https://t.co/zb3BjtbfVZ",34.052235,-118.243683,Los Angeles,Negative
4776,2022-04-09,"@JeremyDBoreing And yet, no mention of radical alt right anti abortion billionaire, Faris Wilkes. He underwrites daily wire to the tune of multiple millions.",34.052235,-118.243683,Los Angeles,Negative
4777,2022-04-09,@nathaliejacoby1 I don’t think I could be party to an abortion but that’s not my life I can’t know some one else’s life so that is why I’ve always stood for woman’s rights it’s their life I can’t believe someone wakes up and says I think I’ll kill a part of me today it’s got to be a difficult,34.052235,-118.243683,Los Angeles,Negative
4778,2022-04-09,"@missy_lynnk @JohannSchultz7 True, I was an unmarried mother myself. I could had an abortion but the shaming and guilt got to me. So the baby’s father( husband now) and I stayed together and raised our child. But if men don’t want kids then take responsibility and prevented.",34.052235,-118.243683,Los Angeles,Neutral
4779,2022-04-09,Texas is now Gilead. Full stop.          Texas woman charged with murder for ‘self-induced abortion’ https://t.co/1b39mdYZHs,34.052235,-118.243683,Los Angeles,Negative
4780,2022-04-08,I can’t believe it’s 2022 and we’re still debating over abortion. Just let people do what they want to do with their bodies. Whatever happened to separation of church and state?,34.052235,-118.243683,Los Angeles,Negative
4781,2022-04-08,"@farsalim @blkgrlmanifest @jiggyjayy2 Lol never a beef just a for real question 🤍 I’m not focused on marriage cuz I literally have my whole life for that. But as a woman I don’t have that same time for a baby. 

Still a baby doesn’t mean family. 
This was also about abortion based on the father &amp; not the mother.",34.052235,-118.243683,Los Angeles,Negative
4782,2022-04-08,"AND, Arbys is a daily abortion.",34.052235,-118.243683,Los Angeles,Negative
4783,2022-04-08,@Ockavelli1 It’s not far-fetched. It’s an abortion waiting to happen.,34.052235,-118.243683,Los Angeles,Negative
4784,2022-04-08,"@blkgrlmanifest @jiggyjayy2 So that doesn’t answer my question why does pregnancy mean family. Co-parenting is cool if both parents are grown and care. 

But a father that played Russian roulette with his dick shouldn’t be the main reason of abortion IMO. 

WOMEN SHOULD MAKE THE DECISION BASED ON THEMSELVES",34.052235,-118.243683,Los Angeles,Negative
4785,2022-04-07,"@DirkLasher @iBank89 @maurienergi @NoLieWithBTC Dirk, in case you’re interested, here was the situation before Roe. It’s NOT light reading, but it documents the ubiquity and danger of pre-Roe illegal abortions. I don’t think that we want that again, e.g., IMO OK &amp; TX are not thinking it thru. https://t.co/aYQwAw45oR",34.052235,-118.243683,Los Angeles,Negative
4786,2022-04-07,"@DirkLasher @iBank89 @maurienergi @NoLieWithBTC Dirk, laws or no, abortions will continue. Did Prohibition stop drinking? Of course not. Women will always get abortions. W/o Roe vs Wade, abortions will b illegal &amp; more dangerous &amp; desperate women will die or b maimed, if they can’t abort legally. Safe? Risky? They’ll happen.",34.052235,-118.243683,Los Angeles,Negative
4787,2022-04-07,Ok this is another way around abortion. All a rapist of a child has to do in #Tennessee is marry their victim? Problem solved!  #Republicans are some sick M🤬Fkers,34.052235,-118.243683,Los Angeles,Negative
4788,2022-04-06,"@RepMTG ""I sure hope these are not the socalled ""closet abortions"" that desperate woman had to resort to for lack of expert medical health care that we enjoy today in our modern medical civilization!  We the People . . . Life, Liberty, and Pursuit of Happiness!""  :-)  &lt;3",34.052235,-118.243683,Los Angeles,Neutral
4789,2022-04-06,"The Republicans are legalizing child marriage in Tennessee, they banned abortion in Texas and Oklahoma. The people calling everyone else “Pedophile” are making it legal to rape kids and force them to have the baby. Legally. 
But Disney is the problem, cool.",34.052235,-118.243683,Los Angeles,Negative
4790,2022-04-06,"OKLAHOMA CITY — The state House passed a bill Tuesday that would make performing an abortion a felony punishable by up to 10 years in prison. Gov. Kevin Stitt, a Republican, has said he will sign any anti-abortion rights bill sent to him.",34.052235,-118.243683,Los Angeles,Neutral
4791,2022-04-06,"The Oklahoma House on Tuesday voted overwhelmingly for a Republican bill that would make performing an abortion illegal and punishable by up to 10 years in prison. What all of these states with the strictest abortion bans have in common : ⤵️
#VoteBlueIn2022 https://t.co/smbSMiB3ow",34.052235,-118.243683,Los Angeles,Neutral
4792,2022-04-06,"@Abby4Iowa if something isn’t allowed a lifestyle choice than your laws are broken, these anti abortion laws are designed to make it so your opponents @IowaGOP can spy 🕵🏻‍♂️ on people using law enforcement resources @iowademocrats @VICENews",34.052235,-118.243683,Los Angeles,Negative
4793,2022-04-06,@washingtonpost This is pure outrage! All Democrats should be entitled to an abortion all the way up to the 480th trimester.,34.052235,-118.243683,Los Angeles,Negative
4794,2022-04-06,@Bigtravtv @euphoriaasick @ABC So edgy. Don’t forget to ask your Democratic constituent about that 180th trimester abortion: You qualify! Do the honorable thing!,34.052235,-118.243683,Los Angeles,Neutral
4795,2022-04-06,@ABC I think this bill is wrong. All liberals should be entitled to abortions right up to the 280th trimester!,34.052235,-118.243683,Los Angeles,Negative
4796,2022-04-06,"It is #SATANIC CA #AB2223 is evil just like CA eugenics, CA forced hysterectomies,CA child gender affirming surgeries…it’s a hellscape. This bill doesn’t even mention the requirement of a decriminalized abortion to take place in a hospital or be done by a physician. #wtf",34.052235,-118.243683,Los Angeles,Negative
4797,2022-04-06,"Texas
""We outlawed abortion""
Oklahoma 
Hold my beer 🍺 
#Oklahoma #abortionrights",34.052235,-118.243683,Los Angeles,Negative
4798,2022-04-06,This is the manifest of #Trump #Republicans Party. Wake up #Ladies. Oklahoma has approved a legislature to make #ABORTIONS #illegal #BoycottFlorida #boycottoklahoma #BoycottTexas #VoteBlueToSaveAmerica,34.052235,-118.243683,Los Angeles,Negative
4799,2022-04-05,White Men making laws over women bodies again! They just based the law in Oklahoma for abortions to be illegal 🤦🏾‍♀️ bruh,34.052235,-118.243683,Los Angeles,Negative
4800,2022-04-05,So the Republicans ban a woman’s right to an abortion stating that they are pro life but they’re OK with child abuse and pedophilia? Tennessee you need new representatives.,34.052235,-118.243683,Los Angeles,Negative
4801,2022-04-05,"OTHERS🇺🇲🌎®️April5+2022®️🇺🇲🌎®️
After AFTER Jack DorseyCEO Adventure Life Twitter CEO Jack DorseyAdventure Life Twitter CEO Lie TO Congress Kutcher MeghanMarkleSuitsHer ABORTION MeghanMarkleSuitsHer DEFEAT MONARCHY®️™️More Twitter Problem CEO OTHER®️™️PrincessDi®️™️Can't US🇮🇪UH®️ https://t.co/B7igIp7EQZ",34.052235,-118.243683,Los Angeles,Neutral
4802,2022-04-05,Is abortion really that bad,34.052235,-118.243683,Los Angeles,Negative
4803,2022-04-05,I’ve been Thru 5 abortions and I have one surviving child. The first abortion was when I was 16 years old. Praying for all the babies 🤍🙏🏻,34.052235,-118.243683,Los Angeles,Negative
4804,2022-04-05,"I’m a factualist, and a capitalist, every time the Dems win, the GDP does better, always. They try to FIX things, try new ideas. I see my taxes going to NEED. The @GOP tanks the economy, runs up the debt then goes nothing except bitch about gay people and abortion. Facts.",34.052235,-118.243683,Los Angeles,Negative
4805,2022-04-05,"✅®️™️🇺🇲🇺🇲🌎®️™️OTHR🇺🇲🌎®️April42022®️🇺🇲🌎®️Meghan
MarkleSuits ABORTION MeghanMarkle DEFEAT MONARCHY Meghan MarkleSuitsHerEndlessPregnant EndlessPregnancy ENDLESS 2016-
19 2020 2021 5 6 YRS ROW MenWomanMeghanMarkle-Baby-Girl🎪🤑🤮®️™️🎧®️™️FINISH My MEGXIT Sussex IT®️PERMANENT®️ https://t.co/elHCZaMtUr",34.052235,-118.243683,Los Angeles,Neutral
4806,2022-04-05,✅®️™️🇺🇲®️™️🇺🇲🌎®️™️April 4+2022®️🇺🇲🌎®️&amp; Unlike Elizabeth Elizabeth R &amp; You Don't DON'T Vogue &amp; E Vogue Editor &amp; That Meghan Markle Suits ABORTION MeghanMarkle DEFEAT MONARCHY MeghanMarkleSuitsHerEndlessPregnant EndlessPregnancyENDLESS Arrested Bully Sexist Racist Bloody You®️™️ https://t.co/4hZcP98Nvq,34.052235,-118.243683,Los Angeles,Negative
4807,2022-04-04,Oh that pairs well with their fundamental abortion rights legalizing abortion at any point in one’s pregnancy. Plenty of specimens for the new island of Dr. Moreau.,34.052235,-118.243683,Los Angeles,Neutral
4808,2022-04-03,"🇺🇲®️🇺🇲🌎®️🇺🇲🌎®️™️✅®️™️🇺🇲®️™️🇺🇲🌎®️™️©️®️®️™️®️🇺🇲®️™️🇺🇲🌎®️™️THIS OTHER OTHERS🇺🇲🌎®️THIS &amp; April April 2+20
22®️🇺🇲🌎®️It's Not NOT Your CA CALIFORNIA L.A. Candy Ass Harry Lawsuit Candy Ass You Hamster HAMSTER Wuzz WUZZ WORSE &amp; Bye BYE Meghan MarkleSuitsHer ABORTION You BYE👋®️™️ https://t.co/m6VdCbS5ys",34.052235,-118.243683,Los Angeles,Neutral
4809,2022-04-02,@pangaeas_people @GothicFunktion @StevenVellou @ianlevinestory @Gov_Anti_Body @SixFootUnder2 @SpotifySupport3 @gaysilhouettes @Feedback_Family @UnsignedArtsSC @Vegan_Abortion @UNAMERICANHOUSE @FLOYDPINKPUNK @CHAINTUNESGANG @Your_Links @RicoPundrich @RebelliousMelo1 @Phaserland @pedenblvd @onetheyfearband @onebrokenshoe1 @OfficialUAH @nahnah31 @MOTCuk @ManjuMalik16 @lubraxxman @LorneReid @Linxoul @TownSindrome @mancient_com @_MartinHolley @TracyLeeHarrin @boyzaniray @CAA_Official @AjaveMusic @MOULEOFFICIAL @_maddiemueller_ @abbykrocks @BashingVerse @BonnieLegion @BrokenToBraveTX @Bugeyeband @CathedralBirds @ChollyMusic @chris_okez @COLUMBIA_ @ComancheScott @d2urband @davinci_alpha Thanksssssss!!! 🤙🏾,34.052235,-118.243683,Los Angeles,Positive
4810,2022-04-02,Procrastination is the abortion clinic of our ideas 💡,34.052235,-118.243683,Los Angeles,Negative
4811,2022-04-02,"Lord, HELP! 

A̳B̳O̳R̳T̳I̳O̳N̳ I̳S̳ M̳U̳R̳D̳E̳R̳",34.052235,-118.243683,Los Angeles,Neutral
4812,2022-04-01,"IF MeghanMarkleSuits ABORTION MeghanMarkleSuitsHerDEFEAT MONARCHY MeghanMarkleSuitsHerEndlessPregnant Endless
PregnancyENDLESS 2016-19 20 21 5 6 YRS ROW®️™️CopyCat
WORSE CHEAT TRASH WORSE Lawsuit Circus Bloody You®️™️
TREASON®️™️Sexist MMarkle®️™️MY MEGXIT Sussex IT PERMANENT®️✅ https://t.co/jYiQ99BZ63",34.052235,-118.243683,Los Angeles,Negative
4813,2022-04-01,"https://t.co/aBdEFvoTSg
✅®️™️🇺🇲®️™️🇺🇲🌎®️™️🇺🇲🇺🇲🌎®️🇺🇲🇺🇲🌎®️™️OTHER🇺🇲🌎®️
March31+2022®️🇺🇲®️🇺🇲🌎®️ElizabethR-IT'S Not MeghanMarkle
Suits ABORTION MeghanMarkleSuitsHerDEFEAT MONARCHY Meghan MarkleSuitsHer-Thomas Markle Lowlife Doria Ragland Criminal Felony USC Scam Fraud WORSE®️™️ https://t.co/9Opn8Padmy",34.052235,-118.243683,Los Angeles,Neutral
4814,2022-04-01,@ACTBrigitte Bridgette Gabrial is living proof that not all abortions are successful.,34.052235,-118.243683,Los Angeles,Negative
4815,2022-04-01,"I still think back to the time I thought a  “CHZ life”  license plate was a cheese reference and it was really “choose life” and an anti-abortion thing. But I saw the car in seal beach, a “white white,” area and the first thing I thought was “white people love cheese” 😂😂😂",34.052235,-118.243683,Los Angeles,Neutral
4816,2022-05-31,Everyone in this tweet is evil af. Do NOT vote for Caruso the lying anti-abortion conservative billionaire.,34.052235,-118.243683,Los Angeles,Negative
4817,2022-05-31,"If you think this all stops at abortion, dream on.",34.052235,-118.243683,Los Angeles,Negative
4818,2022-05-31,"@Sandernista412 Sure, shoot yourself in the foot to prove your point. Nevermind the Gun, abortion, civil rights, immigrant, voting rights, LGBTQ rights, POC rights, climate change, jobs, or any other issue GOP refuses to act on because those won't affect you, right?",34.052235,-118.243683,Los Angeles,Negative
4819,2022-05-31,Bernie Sanders undermined abortion rights &amp; gun control yet people are still out here acting like he’s good for America.,34.052235,-118.243683,Los Angeles,Negative
4820,2022-05-31,A SCOTUS judge with a traitor for a wife is way more dangerous than a 17 year old wanting an abortion.,34.052235,-118.243683,Los Angeles,Negative
4821,2022-05-31,@PPGreaterOH “No one cheers abortion.”,34.052235,-118.243683,Los Angeles,Neutral
4822,2022-05-31,“Not Government Property” #respect #safeandlegal #prochoice #abortion #abortionrights #abortionishealthcare #abortionisawomansright #abortionisahumanright #melrose #losangeles #california @ Melrose Avenue https://t.co/JIXzio7dEL,34.052235,-118.243683,Los Angeles,Negative
4823,2022-05-31,"@TrueVolunteer14 @jstephenson84 But you also seem to think abortion kills a baby, so you’re used to believing myths. Sit down.",34.052235,-118.243683,Los Angeles,Negative
4824,2022-05-31,"I used to believe abortion was about economic misfortune due to the dissolution of the family structure. I now see it for what it is, a control mechanism to hurt everyone else- retaliation for whatever flavor of disenfranchisement made its way to them, including their own babies.",34.052235,-118.243683,Los Angeles,Negative
4825,2022-05-31,"I used to identify as pro-life when I voted Republican. Then I realized how many of them hated me because I had 2 teen abortions. I am against abortion at all costs, but wholly pro-choice. If you’ve not been there, sit down.",34.052235,-118.243683,Los Angeles,Negative
4826,2022-05-30,"@TownsTurner @2dolly @Packratmom @joe_jo4 @dissidencenow @BetoORourke Sorry, I was being sarcastic

""Texas Gov. Greg Abbott said Tuesday that he intends to 'eliminate rape' in his state, amid criticism that a new law banning abortions at six weeks does not include an exception for victims of rape and incest.""",34.052235,-118.243683,Los Angeles,Negative
4827,2022-05-30,"“Banning guns will only make people obtain them illegally” 

- A person wanting to ban abortions",34.052235,-118.243683,Los Angeles,Negative
4828,2022-05-30,"@charliekirk11 Charlie Kirk speaks for people that want to take away your rights, like your right to an abortion, like your right to not get shot, like your right to speak freely in Florida if you disagree with the governor.

People like Charlie want to take away your rights, don’t fall for it!",34.052235,-118.243683,Los Angeles,Negative
4829,2022-05-30,@thhweb1 @60Minutes @maggieNYT We have said the same about showing abortions but that doesn’t work either,34.052235,-118.243683,Los Angeles,Negative
4830,2022-05-29,@JoJoFromJerz Im still waiting for someone to explain to me why someone “needs” an abortion.,34.052235,-118.243683,Los Angeles,Negative
4831,2022-05-29,"@ryanmcdusa @RebovichInst Here are real stories from women who’ve had late term abortions that describe why this medical choice was necessary: 

https://t.co/1WDBPkga4H",34.052235,-118.243683,Los Angeles,Neutral
4832,2022-05-29,"sometimes an abortion is required not to choose between child and no child, but between the mother’s sterility or death. do you really want the law to narrow down those choices? https://t.co/22ueIYRef3",34.052235,-118.243683,Los Angeles,Negative
4833,2022-05-29,"@sherlyholmes @KimKardashian @RickCarusoLA This is laughable. Rick Caruso is a life long Republican and is no different than Trump. I see why she has endorsed Caruso. Caruso is a fraud. We don't need a billionaire who has donated millions to the Republican party for years, i.e McConnell, and McCarthy. He is anti-abortion.",34.052235,-118.243683,Los Angeles,Negative
4834,2022-05-29,@eeky_guy @charliekirk11 Have you ever seen a late term abortion. If not go watch one. Then tell me if I'm projecting.,34.052235,-118.243683,Los Angeles,Negative
4835,2022-05-29,27 school shootings this yr &amp; y’all worried about abortions???Ridiculous utterly ridiculous😔,34.052235,-118.243683,Los Angeles,Negative
4836,2022-05-28,@FoxNews @NRA @GregAbbott_TX If you ban abortion before you ban weapons of war that slaughter children in schools you’ve lost the right to call yourself “pro-life”,34.052235,-118.243683,Los Angeles,Negative
4837,2022-05-28,@stretchgoose @AllenBGlines @NoLieWithBTC Imagine thinking that the only thing Planned Parenthood does is abortions...,34.052235,-118.243683,Los Angeles,Negative
4838,2022-05-28,"If women are forced to view an ultrasound before having an abortion, GOP lawmakers should be forced to view mass shooting crime scene photos before voting on legislation.

Or they can shove their ""pro-life"" stance up their fucking ass.",34.052235,-118.243683,Los Angeles,Negative
4839,2022-05-28,"@GovAbbott you are a real piece of trash aren't you. You banned abortion but you totally support the massacre of living children. 
I'm an agnostic but there is a hell for you.",34.052235,-118.243683,Los Angeles,Negative
4840,2022-05-28,@Jim65783 Embryos are not babies. They have no rights. The living woman is the person who has rights and you have no right to oppose her rights. If you or your partner don’t believe in abortion then don’t have one. That’s your personal right.,34.052235,-118.243683,Los Angeles,Negative
4841,2022-05-28,"Currently watching a show where people are crying about having to get an abortion, kinda poor taste for the environment",34.052235,-118.243683,Los Angeles,Negative
4842,2022-05-28,"@Jim65783 @DHipgecko @GovAbbott @GregAbbott_TX Now you are lying. Dems don’t support abortions up to birth. That’s a rumor from the Right without any basis in fact. What we do care about is the damage done to children, women, and families when women are forced to give birth when the child is unwanted or unaffordable.",34.052235,-118.243683,Los Angeles,Negative
4843,2022-05-28,"@TylerDinucci Not to mention non-viable pregnancies and miscarriages often result in an ""abortion"".",34.052235,-118.243683,Los Angeles,Negative
4844,2022-05-28,"@treetopovskaya @GavinNewsom But I am the one who gets vilified for the choice. Abortion has many stories, rape, incest (CSA survivor), medical reasons.  Not just unwanted pregnancies. 

Compassion/empathy is more powerful than morals.  We need to stop judging one another and start listening to each other.",34.052235,-118.243683,Los Angeles,Negative
4845,2022-05-28,"@treetopovskaya @GavinNewsom I just need to clarify, are you suggesting that someone who is pro-choice lacks morals? I have my depression (MH) in balance now, but I had an abortion in my early twenties and it was the hardest decision I ever made. I am also pro-choice, but that doesn’t mean I lack morals. 🥺",34.052235,-118.243683,Los Angeles,Negative
4846,2022-05-28,"@hobo_city “I don’t hear people complaining about inflation or gas prices or food prices, or about abortion,” said Sheila Goldberg,
@latimes https://t.co/H5vIFxtmVH",34.052235,-118.243683,Los Angeles,Neutral
4847,2022-05-28,Found it funny how ppl were talking about Ukraine and yet can't locate it on a map and then move on to abortion like if they know what's even happening and now gun control like gezzz so many npcs 🙃,34.052235,-118.243683,Los Angeles,Negative
4848,2022-05-28,"@_AlexHirsch @KarenBassLA VOTE KAREN BASS! People don’t realize that if a candidate for LA City Mayor gets 50%+ they win! Caruso is trying to buy the election &amp; then sell off LA’s public land! He’s long time GOP, anti-abortion! I don’t live in City of LA but what happens in LA has a wide ranging impact! https://t.co/qpM85Mwqwg",34.052235,-118.243683,Los Angeles,Negative
4849,2022-05-28,"@SheuSusan @KarenBassLA This is an amazing thread Susan! Caruso is a BIG HECK NO!!! VOTE KAREN BASS! Caruso is a long time Republican, donates tons of $ to anti-abortion groups, plans to sell off LA’s public lands to the highest bidder, &amp; criminalize the unhoused! He has NO experience in public service. https://t.co/ve4j7yKH84",34.052235,-118.243683,Los Angeles,Negative
4850,2022-05-28,"@thehill Really?  Using that logic, so is abortion.  😁",34.052235,-118.243683,Los Angeles,Negative
4851,2022-05-28,@DEERSnBEERS Same people who say bans don’t work want to ban abortion. 🤷‍♂️ people are crazy. But I think most of us have common sense and the media uses the extremes “on both sides” to create a fear based narrative to divide the country. But that’s just me.,34.052235,-118.243683,Los Angeles,Negative
4852,2022-05-28,"@MuellerSheWrote Abbott also said he'd ""stop rapes in TX"" to curb the need for abortions. How's that going?",34.052235,-118.243683,Los Angeles,Neutral
4853,2022-05-28,"Abortion? Ban it. 
Contraception? Ban it. 
Gay Marriage? Ban it. 
Social Media Moderation? Ban it. 
Teaching Evolution? Ban it.  
Teaching American Slavery? Ban it. 
Non-abstinence based Sex-Ed? Ban it.
Guns? Look, banning things never works. People will find ways to get them.",34.052235,-118.243683,Los Angeles,Negative
4854,2022-05-27,@Liz_Wheeler @katiemadden64 Strong argument for abortion,34.052235,-118.243683,Los Angeles,Neutral
4855,2022-05-27,@KittyFan44 That's my issue - too many people who support gun legislation still vote GOP. Same goes for abortion.,34.052235,-118.243683,Los Angeles,Negative
4856,2022-05-27,@SSanschagrin51 @FDA Maybe some one is pro abortion right and getting even because of the supreme Court ruling  ?,34.052235,-118.243683,Los Angeles,Neutral
4857,2022-05-27,"How many babies are killed (abortion) everyday and billions of people like yourself continue to go no with their lives, what do you expect Elon can do? Can't stand people like you and the fake news you all are a bunch sanctimonious pigs that are in bed with the liberal democrats.",34.052235,-118.243683,Los Angeles,Negative
4858,2022-05-27,@richardmskinner Abortion really not registering yet.  And signs Ukraine war turning in Russia’s favor.,34.052235,-118.243683,Los Angeles,Negative
4859,2022-05-27,"Orange County #RiseUp4AbortionRights We need to shut the country down! 

The Supreme Court Is On Track to Take Away Abortion Rights Within Weeks!
This Must Be STOPPED and
IT CAN BE STOPPED!

Join the fight: https://t.co/cjaqqo25hA 

Follow @riseup4abortion https://t.co/raWUHkiYfa",34.052235,-118.243683,Los Angeles,Neutral
4860,2022-05-27,@JassyMMojica Some people don’t have the brains to be parents. A real argument for abortion.,34.052235,-118.243683,Los Angeles,Negative
4861,2022-05-27,"@verbosedutch We didn’t ban planes… but man, we’re okay with banning books, banning abortions, banning saying gay… but i guess planes and guns is where we draw the line 🤦‍♀️",34.052235,-118.243683,Los Angeles,Negative
4862,2022-05-27,International monetary policy consolidating in the hands of truly unified global central bank that mediates exchange is the partial birth abortion of your freedom. BTC resolves cross border settlements without govt’s ability to freeze you when you reject coming localized tyranny.,34.052235,-118.243683,Los Angeles,Neutral
4863,2022-05-26,"@ljlassiter @davidmweissman @tedcruz I don’t even know how to handle how angry I am. I am embarrassed by half of our country right now. The half that are screaming about abortions, but don’t care to protect our kids at schools. It’s maddening. 🤯🤯🤯🤯",34.052235,-118.243683,Los Angeles,Negative
4864,2022-05-26,"If you endorse:

#Abortion
Puberty Blockers
#BLM
#DefundThePolice
#Obama
#Biden

And you’re against:
The #FirstAmendment
The #SecondAmendment 
Family Values 
God

You probably hate me.  But I understand and appreciate why you follow me.  Life in your liberal bubble must be hell.",34.052235,-118.243683,Los Angeles,Negative
4865,2022-05-26,"@leeleepitts Sounds super legit. Could solve abortions problem too, yeah?",34.052235,-118.243683,Los Angeles,Positive
4866,2022-05-26,"God bless all the truant teens who risked expulsion and walked out of school today to protest for abortion rights!!! One of these bad bitchez told me: ""to put it bluntly, people need to realize they're never gonna hit it raw again"" 

@riseup4abortion @therevcoms https://t.co/7vZSGtTNfJ",34.052235,-118.243683,Los Angeles,Negative
4867,2022-05-26,"CONTROL REPRODUCTIVE RIGHTS..BAN ABORTION AT CONCEPTION, RAPE, INCEST,KILL IN ELEMENTARY, MIDDLE SCHOLL, JUNIOR, HIGH , COLLEGE,GRADUATE, POST OFFICE,SUPERMARKET, AT WORK ENVIRONMENT, CONCERT, AT HUMAN ENDEAVORS..THEY DONT CARE ABOUT US..REPLACE THE @GOP ..ANY WHO DON'T CARE! https://t.co/pthLb26oq6",34.052235,-118.243683,Los Angeles,Negative
4868,2022-05-26,@KittyFan44 We passed that abortion-style gun law. Now let's test it in the courts.,34.052235,-118.243683,Los Angeles,Neutral
4869,2022-05-26,GOP Oklahoma Gov. Kevin Stitt just signed a bill that bans abortion at fertilization and uses the same enforcement mechanism as Texas' six-week ban. https://t.co/nSGF9QT9N9,34.052235,-118.243683,Los Angeles,Neutral
4870,2022-05-26,"I find it very suspect that we’re six months out from an election where the Dems were about to get creamed, and all of a sudden we’re talking about white supremacy, abortion rights, and gun control.

Not talking about inflation, gas prices, or sending money to Ukraine.",34.052235,-118.243683,Los Angeles,Negative
4871,2022-05-26,"@NBCNews If you think restricting guns would not reduce mass killings, why do you think this law would reduce abortions?",34.052235,-118.243683,Los Angeles,Negative
4872,2022-05-26,This country is full of weirdos…Gun Control-“Put locks on the doors!” Abortion Rights-“She shouldn’t get pregnant!” Gay Rights-“You can’t say gay anymore!” These are the adult solutions to this dumb 💩? GTFOHWTBS,34.052235,-118.243683,Los Angeles,Negative
4873,2022-05-26,"Weird how this logic isn’t stopping Republicans from doing all they can to outlaw abortion, since people are “going to figure out a way to do it” anyway?",34.052235,-118.243683,Los Angeles,Negative
